Glottocode,Family_GLOT_Lv1,Genus,Area_GLOT,Longitude,Latitude,Classifiers,Gender,NounClass,Source
njer1242,atla1278,NA,Africa,11.521,6.82183,FALSE,FALSE,FALSE,Connell and Zeitlyn 2000
njye1238,atla1278,NA,Africa,14.1175,2.30483,FALSE,FALSE,TRUE,Wuchu 2006
nkam1239,atla1278,NA,Africa,-0.0372,7.0556,TRUE,FALSE,FALSE,Asante 2016
nkem1242,atla1278,Bantoid,Africa,8.68668,6.59158,FALSE,FALSE,TRUE,Sibomana 1986
nkon1248,atla1278,NA,Africa,0.3209,7.20316,FALSE,FALSE,FALSE,Reineke 1972
nobi1240,nubi1251,Nubian,Africa,31.8376,22.8142,FALSE,FALSE,FALSE,Bechhaus-Gerst 2011
noct1238,sino1245,Northern Naga,Eurasia,95.3903,27.152,TRUE,FALSE,FALSE,"Das Gupta 1971, Boro 2017, Mongchan 2015"
noga1249,turk1311,Turkic,Eurasia,46.6618,43.5917,FALSE,FALSE,FALSE,Csató and Karakoç 1998
noku1237,aust1307,NA,Papunesia,166.603,-14.8974,FALSE,FALSE,FALSE,Ray 1926
noma1260,atla1278,NA,Africa,10.9157,4.5893,FALSE,FALSE,TRUE,Wilkendorf 1998
noma1263,araw1281,Pre-Andine Arawakan,South America,-74.4371,-11.5349,FALSE,TRUE,FALSE,"Lawrence 2013, Wise 1971"
nonu1241,huit1251,NA,South America,-72.5,-1.25,TRUE,FALSE,FALSE,Wojtylak 2016
noon1242,atla1278,Northern Atlantic,Africa,-16.9205,14.792,FALSE,FALSE,TRUE,Soukka 2000
noon1243,atla1278,Bantoid,Africa,10.5707,6.37256,FALSE,FALSE,TRUE,Hyman 1981
nopa1235,otom1299,Zapotecan,North America,-97.1339,16.0954,FALSE,FALSE,FALSE,"McIntosh 2015, McIntosh 2011"
nort1550,kiow1265,Kiowa-Tanoan,North America,-105.604,36.4277,TRUE,TRUE,FALSE,"Trager 1946, Harrington 1910"
nort2626,indo1319,Germanic,Eurasia,8.58489,54.6409,FALSE,TRUE,FALSE,"Walker 1990, Lasswell 1998, Schmidt-Petersen and Craigie 1928"
nort2627,indo1319,Germanic,Eurasia,12.391439,53.115373,FALSE,TRUE,FALSE,"Postma 2019, Schönfeld 1990, Goltz and Walker 1990"
nort2628,indo1319,NA,Eurasia,8.36,52.97134,FALSE,TRUE,FALSE,"Seeger 1970, Matras and Reershemius 2003"
nort2641,indo1319,Iranian,Eurasia,43,37,FALSE,TRUE,FALSE,"Soane 1913, Haig 2018, Haig and Ergin Öpengin 2018, Pikkert 1991, Jardine 1922, Rhea 1872-1880, Thackston no date"
nort2645,indo1319,Iranian,Eurasia,47.916,32.5438,FALSE,FALSE,FALSE,"MacKinnon 1977, MacKinnon 2002"
nort2646,indo1319,NA,Eurasia,71.33,34,FALSE,TRUE,FALSE,"Azad 2010, Babrakzai 1999, Bellew 1867, Pence 1967, Skjærvø 1989"
nort2671,ural1272,Saami,Eurasia,22.1113,68.725,FALSE,FALSE,FALSE,"Collinder 1949, Kahn and Valijärvi 2017"
nort2684,aust1305,NA,Eurasia,103.863,14.4674,TRUE,FALSE,FALSE,"Ayutthaya 1984, Pornpen 1989, Prakorb 1999"
nort2690,turk1311,Turkic,Eurasia,69.211,40.886,TRUE,FALSE,FALSE,"Azimova 2010, Bodrogligeti 2002, Bodrogligeti 2003, Boeschoten 1998, Ismatulla and Clark 1992, Raun 1969, Sjoberg 1963, Wurm 1947/1948"
nort2697,turk1311,NA,Eurasia,46.4737,40.9777,TRUE,FALSE,FALSE,"Schönig 1998, Fraenkel 1962, Kurtuluș Öztopc̦u 1994, Simpson 1957"
nort2699,drav1251,NA,Eurasia,78.4934,20.1022,TRUE,TRUE,FALSE,"Emeneau 1961, Subrahmanyam 1998"
nort2702,drav1251,NA,Eurasia,81.3842,18.1632,FALSE,TRUE,FALSE,"Chenevix Trench 1919, Moss 1981, Driberg 1849, Lincoln 1969, Rao 1954, Steever 1998, Subrahmanyam 1968, Williamson 1889"
nort2722,sino1245,NA,Eurasia,103.192,32.2766,TRUE,FALSE,FALSE,"LaPolla and Huang 2003, LaPolla 2017, LaPolla 2003"
nort2723,sino1245,NA,Eurasia,101.305,28.6626,TRUE,FALSE,FALSE,Daudey 2014
nort2732,sino1245,NA,Eurasia,109.759,29.3016,TRUE,FALSE,FALSE,"Brassett, Brassett and Lu 2006, Xu, Lu and Hu 2017"
nort2740,taik1256,NA,Eurasia,100.20739,18.857495,TRUE,FALSE,FALSE,"Thangpijaigul and Messenger 1995, Pankhuankhatiya 1976, Sarawit 1979"
nort2741,taik1256,NA,Eurasia,103.67,16.03,FALSE,FALSE,FALSE,Kongsin 1979
nort2745,yuka1259,Yukaghir,Eurasia,157.853,70.498,FALSE,FALSE,FALSE,"Maslova 2003, Schmalz 2013"
nort2760,pama1250,NA,Australia,149.1,-34.85,FALSE,FALSE,FALSE,Mathews 1901
nort2775,atla1278,Gbaya-Manza-Ngbaka,Africa,15.2569,5.9503,FALSE,FALSE,FALSE,Noss 1969
nort2780,atla1278,NA,Africa,-3.0124,11.0441,FALSE,FALSE,FALSE,Mwinlaaru 2017
nort2795,atla1278,NA,Africa,27.4096,-20.2513,FALSE,FALSE,TRUE,"Bowern and Lotridge 2002, O'Neil 1913, O'Neil 1910, Sibanda 2004"
nort2828,aust1307,NA,Papunesia,128.323,-0.86437,TRUE,FALSE,FALSE,"Litamahuputty 2012, Voorhoeve 1983, Taylor 1983"
nort2836,aust1307,Oceanic,Papunesia,168.375,-17.5774,FALSE,FALSE,FALSE,"Schütz 1969, Ray 1926"
nort2839,aust1307,NA,Papunesia,168.14,-16.1741,TRUE,FALSE,FALSE,Franjieh 2012
nort2845,aust1307,Oceanic,Papunesia,-140.108,-8.89412,FALSE,FALSE,FALSE,"Cablitz 2006, Lynch 2002, Mutu and Teikitutoua 2003"
nort2847,aust1307,NA,Papunesia,169.303,-19.3733,FALSE,FALSE,FALSE,Sverredal 2018
nort2877,aust1307,NA,Papunesia,120.786,17.1057,FALSE,FALSE,FALSE,Porter 1979
nort2885,aust1307,NA,Papunesia,123.588,8.5232,TRUE,FALSE,FALSE,Daguman 2004
nort2920,nucl1709,Eastern Highlands,Papunesia,145.959,-6.51563,FALSE,FALSE,FALSE,Vincent and Kaave 2010
nort2930,kiwa1251,Kiwaian,Papunesia,144.667,-7.39215,FALSE,FALSE,FALSE,"Brown 2009, Brown, Muir, Craig and Anea 2016"
nort2935,japo1237,NA,Eurasia,129.453,28.2099,TRUE,FALSE,FALSE,"Shigeno 2010, Martin 1970"
nort2938,haid1248,Haida,North America,-132.079257,54.004532,FALSE,FALSE,FALSE,"Edwards 1982, Lachler 2004"
nort2942,atha1245,NA,North America,-123.641,63.2671,TRUE,FALSE,FALSE,Rice 1989
nort2943,eski1264,Eskimo,North America,-143.77,69.582,FALSE,FALSE,FALSE,"MacLean 1986, Lowe 1985, MacLean 1995, Pederson, Voss, Pope and Pulu 1955"
nort2945,eski1264,NA,North America,-161.80666,64.77955,FALSE,FALSE,FALSE,Lanz 2010
nort2951,maid1262,Maiduan,North America,-121.368,39.6721,TRUE,FALSE,FALSE,Ultan 1967
nort2952,maid1262,Maiduan,North America,-120.645,40.4102,FALSE,FALSE,FALSE,"Dixon 1911, Shipley 1964"
nort2954,utoa1244,Numic,North America,-119.536,40.0799,TRUE,FALSE,FALSE,"Dick, Williams and Poldervaart 1987, Nichols 1974, Snapp, Anderson and Anderson 1982, Thornes 2003"
nort2957,utoa1244,Aztecan,North America,-97.9814,20.1356,FALSE,FALSE,FALSE,Brockway 1979
nort2959,utoa1244,Tepiman,North America,-107.379,26.4348,TRUE,FALSE,FALSE,Bascom 1982
nort2961,algi1248,NA,North America,-87.7862,51.6192,TRUE,FALSE,FALSE,Wilson 1874
nort2966,pomo1273,Pomoan,North America,-123.209,39.1084,TRUE,FALSE,FALSE,O'Connor 1987
nort2972,choc1280,Choco,South America,-77.574,7.12761,FALSE,FALSE,FALSE,"Mortensen 1999, Loewen 1958"
nort2973,quec1387,NA,South America,-76.0389,-1.88573,FALSE,FALSE,FALSE,"Nuckolls 1990, Nuckolls 1996"
nort2979,quec1387,NA,South America,-77.4146,-8.97356,FALSE,FALSE,FALSE,Wroughton 1988
nort2980,quec1387,Quechuan,South America,-75.8128,-11.2132,FALSE,FALSE,FALSE,"Fuqua 1992, Adelaar 1977"
nort2984,otom1299,NA,North America,-99.6434,22.0968,TRUE,FALSE,FALSE,"Berthiaume 2003, Berthiaume 2012"
nort2994,aust1307,Malayo-Sumbawan,Eurasia,108.849,12.1967,TRUE,FALSE,FALSE,Lee 1966
nort3139,afro1255,Semitic,Eurasia,36.0468,34.1709,FALSE,TRUE,FALSE,"Bishr 1956, Cowell 1964, Abu-Haidar 1970, Rosenhouse 1984, Brustad and Zuniga 2019, Makki 1983"
nort3142,afro1255,NA,Eurasia,42.0047,36.2986,TRUE,TRUE,FALSE,"Lahdo 2003, Abu-Haidar 1991, Isaksson and Lahdo 2002, Isaksson 2005, Procházka 2018"
nort3244,hmon1336,NA,Eurasia,104.191944,24.041944,TRUE,FALSE,FALSE,McLaughlin 2012
nort3345,atla1278,NA,Africa,19.782905,1.403245,FALSE,FALSE,TRUE,"Bokamba and Bokamba 2004, Stapleton 1903"
norw1258,indo1319,NA,Eurasia,10.71,59.92,FALSE,TRUE,FALSE,"Moen and Pedersen 1983, Strandskogen and Strandskogen 1999"
nots1237,aust1307,NA,Papunesia,151.661,-3.0557,FALSE,FALSE,FALSE,McCarthy 2000
nott1246,iroq1247,NA,North America,-77.115,36.72,TRUE,TRUE,FALSE,Rudes 1981
nsen1242,atla1278,Bantoid,Africa,31.3544,-15.3946,FALSE,FALSE,TRUE,"Madan 1905, Zemba 2015, Miti 2001, Simango 2006"
nubi1253,afro1255,Creoles and Pidgins,Africa,34.7552,-0.183215,FALSE,FALSE,FALSE,"Heine 1982, Wellens 2003, Luffin 2013"
nucl1235,indo1319,Armenian,Eurasia,45,40,TRUE,FALSE,FALSE,"Sakayan 2007, Fairbanks and Stevick 1958, Gulian 1902, Dum-Tragut 2009, Kozintseva 1995, Ajello 1997, Stevick 1955, Vartanian and Vartanian 1992, Zorc and Baghdasarian 1995"
nucl1240,atla1278,Adamawa,Africa,11.71545,8.90347,FALSE,FALSE,FALSE,Shimizu 1983
nucl1301,turk1311,Turkic,Eurasia,32.8667,39.8667,TRUE,FALSE,FALSE,"Kerslake 1998, Lewis 2000, Göksel and Kerslake 2005, Ketrez 2012, Kornfilt 1997, Underhill 1976, Vaughan 1709"
nucl1302,kart1248,Kartvelian,Eurasia,43.78613,41.850397,FALSE,FALSE,FALSE,"Hewitt 1995, Hewitt 1996, Harris 2009, Aronson 1991, Aronson 1990"
nucl1305,drav1251,Southern Dravidian,Eurasia,76.1198,13.5878,FALSE,TRUE,FALSE,"Umarani 1973, Bhat 1977, Chiranjeevi 1974, Kittel 1903, Varma 1978, Spencer 1950, Maheshwaraiah 1979, Mallappa 1999, Manjulakshi 1996, McKerrell 1820, Murigeppa 1978, Nadahalli 1998, Giridhar 1987, Pandey 1973, Mahadevan 1968, Ramanujan 1963, Zydenbos 2011, Swamy 1990, Sastry 1973, Schiffman 1983, Shastri 1965, Somasekaragowda 1984, Sridhar 1990, Talawar 1993, Upadhyaya 1968"
nucl1310,sino1245,Burmese-Lolo,Eurasia,93.9665,20.7926,TRUE,FALSE,FALSE,"Vittrant 2019, Okell 1969, Judson 1887, Judson 1842, Wheatley 2003, Wheatley 2017, Latter 1845, Johnson 1992, Soe 1999, Stewart 1955, Cornyn and Roop 1968, Cornyn 1944"
nucl1347,atla1278,Northern Atlantic,Africa,-15.383,15.2534,FALSE,FALSE,TRUE,"Diouf 1982, Ka 1994, Ngom 2003"
nucl1396,atla1278,Bantoid,Africa,34.9829,-19.7933,FALSE,FALSE,TRUE,"Anderson 1897, Moreira 1924, Torrend 1900"
nucl1417,atla1278,Igboid,Africa,7.23441,4.62705,FALSE,FALSE,FALSE,"Abraham 1967, Adams 1932, Carrell 1970, Emenanjo 1987, Emenanjo 2015, Green and Igwe 1963, Igwe and Green 1964, Thomas 1913, Williamson and Blench 2006"
nucl1460,aust1307,Malayo-Sumbawan,Papunesia,113,-7,TRUE,FALSE,FALSE,"Stevens 1968, Davies 2010, Stevens 1964, Davies 1999"
nucl1593,kwom1263,Kwomtari,Papunesia,141.488,-3.50718,FALSE,FALSE,FALSE,"Honsberger, Honsberger and Tupper 2008"
nucl1595,kwer1242,Kwerba,Papunesia,138.486,-2.2137,FALSE,FALSE,FALSE,Vries and Vries 1997
nucl1620,nucl1709,NA,Papunesia,144.665,-6.11629,FALSE,FALSE,FALSE,Phillips 1976
nucl1622,anim1240,Marind Proper,Papunesia,140.009,-8.15651,FALSE,TRUE,FALSE,Olsson 2017
nucl1630,koia1260,NA,Papunesia,147.899,-9.46246,FALSE,FALSE,FALSE,"Oraro, Unini and Bradshaw 2015, Olson 1973, Olson 1975, Olson 1981"
nucl1633,nimb1257,Nimboran,Papunesia,140.179,-2.5803,FALSE,TRUE,FALSE,"Anceaux 1965, May 1997"
nucl1634,skoo1245,Western Skou,Papunesia,140.902,-2.64378,FALSE,TRUE,FALSE,Donohue 2005
nucl1643,japo1237,Japanese,Eurasia,135,35,TRUE,FALSE,FALSE,"Rose-Innes 1972, Hinds 1986, Hoffmann 1876, Kuno 1973, Irwin and Narrog 2012, Shibatani 1990, Martin 1988, Sansom 1928, Kaiser, Ichikawa, Kobayashi and Yamamoto 2001"
nucl1649,tsim1258,Tsimshianic,North America,-128.544545,52.59103,FALSE,FALSE,FALSE,"Boas 1911, Dunn 1995, Dunn 1979, Mulder 1994, Flaherty 1979"
nucl1683,afro1255,Biu-Mandara,Africa,13.6318,10.3521,FALSE,FALSE,FALSE,"Lienhard 1976, 1978"
nucl1695,afro1255,West Chadic,Africa,11.2322,11.4839,FALSE,TRUE,FALSE,"Abraham 1929, Gimba 2000, Gimba 1990, Schuh 2005"
nucl1696,afro1255,West Chadic,Africa,11.3228,9.75444,FALSE,TRUE,FALSE,Jungraithmayr 1991
nucl1706,afro1255,Semitic,Eurasia,48.8128,31.3443,FALSE,TRUE,FALSE,"Häberl 2011, Häberl 2019, Häberl 2006"
nuer1246,nilo1247,Nilotic,Africa,32.3829,8.13911,FALSE,FALSE,FALSE,"Crazzolara 1933, Faust and Grossman 2015, Westermann 1912"
nugu1242,atla1278,Bantoid,Africa,11.1837,4.63103,FALSE,FALSE,TRUE,Patman 1998
nukn1238,nucl1709,NA,Papunesia,146.969,-6.0177,FALSE,FALSE,FALSE,Taylor 2015
nuku1260,aust1307,Oceanic,Papunesia,154.975,3.84,FALSE,FALSE,FALSE,Carroll 1965
nung1282,sino1245,Nungish,Eurasia,98.7333,27.2887,TRUE,FALSE,FALSE,"Sun and Liu 2009, Sun 1988"
nung1283,taik1256,Kam-Tai,Eurasia,104.286,20.8965,TRUE,FALSE,FALSE,"Doan 1996, Saul and Wilson 1980"
nung1290,gunw1250,Nunggubuyu,Australia,135.753,-14.2623,TRUE,TRUE,FALSE,"Heath 1984, Horrack 2018"
nung1291,mirn1241,NA,Australia,131.641,-14.9109,FALSE,TRUE,FALSE,"Bolt, Hoddinott and Kofod 1971"
nupe1254,atla1278,Nupoid,Africa,5.40031,9.18404,FALSE,FALSE,FALSE,"Banfield and Macintyre 1915, Crowther 1864, Kandybowicz 2008, Smith 1967"
nuuc1236,waka1280,NA,North America,-126.67,49.67,TRUE,FALSE,FALSE,"Knipe 1868, Davidson 2002, Rose 1981, Sapir and Swadesh 1939, Nakayama 2001"
nuuu1241,tuuu1241,NA,Africa,19.0841,-29.7054,FALSE,FALSE,FALSE,"Collins and Namaseb 2011, Güldemann 2000, Maingard 1937"
nyah1249,aust1305,NA,Eurasia,106.543,15.1034,FALSE,FALSE,FALSE,Davis 1973
nyah1250,aust1305,Monic,Eurasia,101.515,15.8909,TRUE,FALSE,FALSE,Memanas 1979
nyak1260,atla1278,NA,Africa,33.7763,-9.71018,FALSE,FALSE,TRUE,Persohn 2017
nyal1250,atla1278,NA,Africa,30.0201,1.92098,FALSE,FALSE,TRUE,Harries 1959
nyal1254,aust1307,Oceanic,Papunesia,163.66,-19.72,TRUE,FALSE,FALSE,McCracken 2013
nyam1276,atla1278,Bantoid,Africa,32.94452,-5.08559,FALSE,FALSE,TRUE,"Maganga and Schadeberg 1992, Steere 1882"
nyam1277,atla1278,Bantoid,Africa,30.9156,-1.6096,FALSE,FALSE,TRUE,Rugemalira 2005
nyam1285,afro1255,NA,Africa,10.83652,9.18024,FALSE,TRUE,FALSE,"Andreas, Leger and Zoch 2009"
nyan1301,pama1250,Pama-Nyungan,Australia,121.391,-20.6271,TRUE,FALSE,FALSE,"O'Grady 1963, Sharp 2004, Sharp 1998"
nyan1302,atla1278,NA,Africa,0.37152,6.82649,FALSE,FALSE,TRUE,Essegbey 2019
nyan1307,atla1278,Bantoid,Africa,30.548,-0.46364,FALSE,FALSE,TRUE,"Morris and Kirwan 1972, Poletto 1998"
nyan1308,atla1278,Bantoid,Africa,32.8108,-14.8047,FALSE,FALSE,TRUE,"Bentley and Kulemeka 2001, Henry 1904, Lehmann 2002, Mangoche 1975, Mchombo 2004, Peace Corps 1995, Riddel 1880, Salaun 1969, Mchombo 1987, Watkins 1937, Watkins 1933"
nyan1313,kuli1252,Kuliak,Africa,33.73651,3.4997,FALSE,TRUE,FALSE,Beer 2017
nyan1315,nilo1247,NA,Africa,35.6232,5.39809,FALSE,TRUE,FALSE,Schröder and Kadanya 2011
nyat1246,atla1278,Bantoid,Africa,34.6657,-5.12263,FALSE,FALSE,TRUE,Olson 1964
nyaw1247,pama1250,Pama-Nyungan,Australia,146.216,-18.8743,FALSE,FALSE,FALSE,Dixon 1983
nyig1240,nyul1248,Nyulnyulan,Australia,124.348,-17.9594,FALSE,FALSE,FALSE,Stokes 1982
nyih1240,atla1278,Bantoid,Africa,32.9057,-9.4472,FALSE,FALSE,TRUE,Asheli 2013
nyis1236,sino1245,NA,Eurasia,93.675529,27.278263,TRUE,FALSE,FALSE,"Abraham 2005, Bor 1938, Hamilton 1900, Goswami 1995, Sharma 2006, Simon 1976, Tayeng 1990, Tayu 2010"
nyor1246,atla1278,Bantoid,Africa,31.3493,0.95294,FALSE,FALSE,TRUE,Maddox 1902
nyul1247,nyul1248,Nyulnyulan,Australia,122.851,-16.9129,TRUE,FALSE,FALSE,"McGregor 2011, McGregor 1996"
nyun1247,pama1250,Pama-Nyungan,Australia,118.151,-33.1199,FALSE,FALSE,FALSE,"Mathews 1910, Douglas 1968"
nzad1234,atla1278,NA,Africa,20.194462,-4.102208,FALSE,FALSE,FALSE,"Crane, Hyman and Tukumu 2011"
nzan1240,afro1255,NA,Africa,13.3343,10.0666,FALSE,TRUE,FALSE,Benson 2014
nzim1238,atla1278,NA,Africa,-2.81123,5.1785,FALSE,FALSE,FALSE,"Chinebuah 1973, Welman 1925"
obdo1234,ural1272,NA,Eurasia,67.09,66.31,FALSE,FALSE,FALSE,Nikolaeva 1999
obol1243,atla1278,Cross River,Africa,7.81985,4.62851,TRUE,FALSE,FALSE,Faraclas 1984
obom1235,aust1307,NA,Papunesia,125.09,7.29141,FALSE,FALSE,FALSE,Brainard and Vander Molen 2005
occi1239,indo1319,Romance,Eurasia,6.82979,44.1415,FALSE,TRUE,FALSE,"Ford 1921, Kelly 1966, Wheeler 1988"
ocot1243,otom1299,Mixtecan,North America,-97.763219,17.144191,FALSE,FALSE,FALSE,Alexander 1988
odoo1238,east2433,NA,Papunesia,142.486,-6.59222,FALSE,FALSE,FALSE,Hays and Hays 2002
odua1238,atla1278,NA,Africa,6.41493,4.83273,FALSE,FALSE,FALSE,Kari 2009
ogbi1239,atla1278,Cross River,Africa,6.34034,4.75352,FALSE,FALSE,FALSE,Isukul no date
ogbr1243,atla1278,Cross River,Africa,6.9058,4.74842,FALSE,FALSE,TRUE,Kari 2000
ogea1238,nucl1709,NA,Papunesia,145.71,-5.37766,FALSE,FALSE,FALSE,"Colburn 1984, Colburn 1981"
oira1263,timo1261,NA,Papunesia,127.201,-8.09044,FALSE,FALSE,FALSE,"Cowan 1965, Faust 2006"
okan1243,sali1255,Interior Salish,North America,-119.294,49.2745,FALSE,FALSE,FALSE,"Lyon 2013, Mattina 1973"
okoe1238,atla1278,NA,Africa,6.15725,7.53908,FALSE,FALSE,FALSE,"Akerejola 2005, Atoyebi 2010, Atoyebi 2009"
oksa1245,nucl1709,Oksapmin,Papunesia,142.177,-5.20797,TRUE,FALSE,FALSE,"Lawrence 1971, Loughnane 2009"
okuu1243,atla1278,Bantoid,Africa,10.5096,6.23712,FALSE,FALSE,TRUE,"Blood 1999, Mbibeh 1996, Nforbi 1993"
oldc1244,sino1245,NA,Eurasia,114.32,36.12,TRUE,FALSE,FALSE,"Herforth 2003, Dobson 1962, Dobson 1959, Pulleyblank 1995, Harbsmeier 1981, Ngai-lai 1984, Peyraube 2008"
olde1238,indo1319,NA,Eurasia,-1.31,51.06,FALSE,TRUE,FALSE,"Campbell 1977, Cassidy and Ringler 1971, Wright and Wright 1908, Quirk and Wrenn 1994, Hogg 2011, Sievers 1885"
olde1239,indo1319,NA,Eurasia,10.3765,55.2718,FALSE,TRUE,FALSE,Antonsen 1975
oldf1239,indo1319,NA,Eurasia,1.11,48.8,FALSE,TRUE,FALSE,Einhorn 1974
oldf1241,indo1319,NA,Eurasia,6.8,53.35,FALSE,TRUE,FALSE,"Bremmer 2009, Cummins 1881, Markey 1981"
oldg1234,kart1248,NA,Eurasia,43.06151,41.604313,FALSE,FALSE,FALSE,"Fähnrich 1991, Tuite 2008"
oldh1241,indo1319,NA,Eurasia,10,52,FALSE,TRUE,FALSE,Wright 1906
oldi1245,indo1319,NA,Eurasia,-8,53,FALSE,TRUE,FALSE,"Stifter 2010, Pokorny 1914, MacCoisdealbha 1998, O'Connell 1912, Lehmann and Lehmann 1975"
oldj1239,japo1237,NA,Eurasia,135.8,34.683333,TRUE,FALSE,FALSE,"Akiba 1978, Bentley 2012, Kupchik 2011, Tranter 2012, Vovin 2003, Vovin 2005, 2009"
oldk1249,aust1305,NA,Eurasia,103.866667,13.4125,TRUE,FALSE,FALSE,"Sidwell 2015, Jenner and Sidwell 2010, Sak-Humphry and Jenner 2005"
oldk1250,drav1251,NA,Eurasia,75.82,13.244,FALSE,TRUE,FALSE,"Gai 1943, Gai 1946, Gowda 1972, Kulli 1971 [1250], Narasimhia 1941"
oldl1238,indo1319,NA,Eurasia,12.488333,41.901111,FALSE,TRUE,FALSE,"Bennett 1910, 1914, Wordsworth 1874"
oldm1242,aust1305,NA,Eurasia,100.5,14.83,FALSE,FALSE,FALSE,Jenny and McCormick 2015
oldm1243,aust1307,NA,Papunesia,103.353479,-0.648259,FALSE,FALSE,FALSE,Mahdi 2005
oldm1244,indo1319,NA,Eurasia,75,18,FALSE,TRUE,FALSE,Master 1964
oldn1244,indo1319,NA,Eurasia,10.38,63.42,FALSE,TRUE,FALSE,"Faarlund 2004, Gordon 1981, Barnes 2008, Leeuw van Weenen 2018"
oldn1245,nubi1251,NA,Africa,31.748657,18.760713,FALSE,FALSE,FALSE,"Browne 2002, Browne 1989, Smagina 2017, Stricker 1940"
oldp1253,indo1319,NA,Eurasia,0.6,43.5,FALSE,TRUE,FALSE,Paden 1998
oldp1254,indo1319,NA,Eurasia,54,32,FALSE,TRUE,FALSE,"Kent 1953, Skjærvo 2009, Skjærvø 2002, Schmitt 2008"
oldr1238,indo1319,NA,Eurasia,31.827,54.813,FALSE,TRUE,FALSE,Schmalstieg 1995
olds1250,indo1319,NA,Eurasia,9.72,52.37,FALSE,TRUE,FALSE,"Cathey 2000, Rauch 1992"
oldt1248,drav1251,NA,Eurasia,78,11,FALSE,TRUE,FALSE,"Rajam 1992, Singaravelu 1970, Steever 2008, Lehmann 1998"
oldt1249,drav1251,NA,Eurasia,80.7807,16.1026,FALSE,TRUE,FALSE,"Ramanarasimham 1998, Sastri 1969"
oldu1238,turk1311,NA,Eurasia,89.529167,42.852778,FALSE,FALSE,FALSE,"Erdal 2004, Tekin 1968, Tekin 1965"
oldw1239,indo1319,NA,Eurasia,-4.089,52.582,FALSE,TRUE,FALSE,"Willis 2010, Evans 1964"
olek1239,sino1245,NA,Eurasia,90.5546,27.2079,TRUE,FALSE,FALSE,Hyslop 2016
oloo1241,nucl1708,Wapei-Palei,Papunesia,142.131,-3.2929,FALSE,TRUE,FALSE,"McGregor and McGregor 1982, Staley 2007, Staley 1994, Staley 1995"
olut1240,mixe1284,Mixe-Zoque,North America,-94.8863,17.8937,TRUE,FALSE,FALSE,Zavala 2000
omag1248,tupi1275,Tupi-Guaran穩,South America,-69.1667,-3.526,FALSE,FALSE,FALSE,"Michael and O'Hagan 2013, Michael and O'Hagan 2016"
omah1247,siou1252,Siouan,North America,-96.5295,42.0944,TRUE,FALSE,FALSE,"Eschenberg 2005, Boas 1907"
oman1239,afro1255,NA,Eurasia,58.5,23.25,FALSE,TRUE,FALSE,Jayakar 1889
omie1241,koia1260,Koiarian,Papunesia,148.107,-9.03136,FALSE,FALSE,FALSE,Austing and Upia 1975
omii1238,cent2225,NA,Africa,30.5385,3.2542,FALSE,FALSE,FALSE,Goyvaerts 1986
onaa1245,chon1288,Chon Proper,South America,-68.5,-54,TRUE,TRUE,FALSE,Rojas Berscia 2014
onei1249,iroq1247,Northern Iroquoian,North America,-75.708106,43.438742,FALSE,TRUE,FALSE,"Abbott 2000, Abbott 2006, Lounsbury 1953, Lounsbury 1949"
onge1236,jara1244,South Andamanese,Eurasia,92.4707,10.6926,FALSE,FALSE,FALSE,"Abbi 2006, Dasgupta and Sharma 1982, Ganguly 1966"
onon1246,iroq1247,Northern Iroquoian,North America,-76.12,42.92,FALSE,TRUE,FALSE,"Zeisberger 1888, Woodbury 2018, Barrie 2015, Chafe 1970"
onto1237,aust1307,Oceanic,Papunesia,159.701,-5.49029,FALSE,FALSE,FALSE,"Salmond 1974, Hogbin 1930, Lanyon-Orgill 1944"
opuu1239,koma1264,NA,Africa,33.853,8.47526,FALSE,TRUE,FALSE,Mellese 2017
orej1242,tuca1253,Tucanoan,South America,-72.4926,-2.86315,TRUE,TRUE,FALSE,Farmer 2015
oriy1255,indo1319,NA,Eurasia,85,21,TRUE,FALSE,FALSE,"Andersen 1959, Amthaisong 1977, Jena 1995, Neukom and Patnaik 2003, Ray 2003, Tripathi 1957"
orma1241,afro1255,NA,Africa,39.60749,-1.79489,FALSE,TRUE,FALSE,Heine 1980
ormu1247,indo1319,Iranian,Eurasia,69.3444,32.6819,FALSE,FALSE,FALSE,"Efimov 2011, Morgenstierne 1973"
ormu1248,aust1307,NA,Papunesia,140.6015,-2.51361,FALSE,FALSE,FALSE,Purba and R. 2002
oroh1237,aust1307,NA,Papunesia,161.513,-9.7386,FALSE,FALSE,FALSE,Ivens 1927
orok1265,tung1282,Tungusic,Eurasia,143.128,49.3639,FALSE,FALSE,FALSE,"Piłsudski 1988, Tsumagari 2009"
orok1266,atla1278,Bantoid,Africa,9.15209,4.89504,FALSE,FALSE,TRUE,"Che 1993, Friesen 2002, Kuperus 1985"
orok1269,nucl1709,Binanderean,Papunesia,148.09,-8.79019,FALSE,FALSE,FALSE,"Larsen 1977, Healey, Isoroembo and Chittleborough 1969, Larsen and Larsen 1982"
orow1242,aust1307,NA,Papunesia,165.473,-21.6269,TRUE,FALSE,FALSE,Tsuji 2014
orow1243,chap1271,NA,South America,-64.0299,-10.737,FALSE,TRUE,FALSE,Popky 1999
orya1242,toro1256,Orya,Papunesia,139.89,-2.76483,FALSE,TRUE,FALSE,Fields 1997
